directory_file_name,line_number,error_type,error_description
,238:3,error,no-undef
,239:3,error,no-undef
,244:1,error,no-undef
,245:18,error,no-undef
,246:27,error,no-undef
,246:49,error,no-undef
,247:22,error,no-undef
,248:34,error,no-undef
,261:3,error,no-undef
,266:3,error,no-undef
,270:3,error,no-undef
,270:16,error,no-magic-numbers
,271:3,error,no-undef
,271:16,error,no-magic-numbers
,275:1,error,no-undef
,276:18,error,no-undef
,277:27,error,no-undef
,277:49,error,no-undef
,278:22,error,no-undef
,279:34,error,no-undef
,292:3,error,no-undef
,297:3,error,no-undef
,301:3,error,no-undef
,301:16,error,no-magic-numbers
,302:3,error,no-undef
,302:16,error,no-magic-numbers
,306:1,error,no-undef
,307:15,error,no-undef
,308:15,error,no-undef
,310:3,error,no-undef
,310:35,error,no-undef
,311:5,error,no-undef
,313:33,error,no-undef
,329:3,error,no-undef
,329:43,error,no-magic-numbers
,330:3,error,no-undef
,330:31,error,no-magic-numbers
,330:34,error,no-magic-numbers
,333:1,error,no-undef
,334:15,error,no-undef
,335:15,error,no-undef
,337:3,error,no-undef
,337:35,error,no-undef
,338:5,error,no-undef
,340:33,error,no-undef
,356:3,error,no-undef
,356:43,error,no-magic-numbers
,357:3,error,no-undef
,357:31,error,no-magic-numbers
,357:34,error,no-magic-numbers
,360:1,error,no-undef
,361:15,error,no-undef
,362:15,error,no-undef
,364:3,error,no-undef
,364:35,error,no-undef
,365:5,error,no-undef
,367:33,error,no-undef
,383:3,error,no-undef
,383:43,error,no-magic-numbers
,384:3,error,no-undef
,384:31,error,no-magic-numbers
,384:34,error,no-magic-numbers
,5:1,error,no-undef
,14:1,error,no-undef
,24:1,error,no-undef
,35:1,error,no-undef
,39:1,error,no-undef
,46:3,error,no-undef
,50:1,error,no-undef
,57:3,error,no-undef
,60:1,error,no-undef
,67:3,error,no-undef
,71:1,error,no-undef
,78:3,error,no-undef
,81:1,error,no-undef
,88:3,error,no-undef
,91:1,error,no-undef
,93:22,error,no-undef
,95:3,error,no-undef
,98:1,error,no-undef
,100:22,error,no-undef
,102:3,error,no-undef
,3:1,error,no-undef
,4:3,error,no-undef
,5:5,error,no-undef
,6:5,error,no-undef
,7:5,error,no-undef
,10:3,error,no-undef
,11:5,error,no-undef
,12:5,error,no-undef
,13:5,error,no-undef
